1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
143,282,0,370,237,287,0,56,0,4,1,8,54,0,117,0,0,201,0
33,395,0,411,259,547,0,27,0,4,1,277,14,0,213,254,0,202,0
29,116,0,218,161,539,0,30,1,0,2,380,18,0,21,0,7,202,0
30,171,0,90,373,568,0,29,0,4,1,769,150,0,10,0,10,202,0
31,191,0,421,8,70,0,48,0,0,1,102,169,0,167,0,10,202,0
32,240,0,420,105,311,0,40,1,0,1,563,57,0,153,299,10,202,0
36,215,0,183,12,536,0,43,0,0,1,729,206,0,128,125,10,203,0
3,331,0,172,394,27,0,38,0,0,1,190,106,0,162,0,0,204,0
4,505,0,330,218,78,0,35,0,4,1,402,201,0,177,0,17,204,0
393,233,0,339,229,4,0,51,0,4,1,261,59,0,222,257,10,206,0
7,351,0,3,64,204,0,20,0,2,1,83,92,0,187,291,23,207,0
286,511,0,407,247,499,0,51,0,3,0,518,18,0,21,145,18,208,0
476,120,0,240,345,468,0,17,1,4,1,514,160,0,65,0,10,209,0
477,270,0,122,0,263,0,74,1,4,1,29,206,0,128,0,10,209,0
180,281,0,249,325,559,0,54,0,4,1,44,175,0,143,0,0,210,0
93,326,0,324,78,55,0,57,0,0,1,355,57,0,150,297,10,213,0
676,377,0,303,241,429,0,50,0,4,1,796,90,0,134,0,0,214,0
94,241,0,73,307,433,0,57,1,4,1,22,199,0,234,246,15,216,0
164,17,0,50,221,321,0,55,0,4,1,701,27,0,149,0,15,217,0
220,177,0,126,52,199,0,52,0,4,1,351,166,0,101,0,0,218,0
842,249,0,52,221,454,0,78,0,4,1,199,203,0,108,0,0,219,0
838,76,0,278,342,406,0,22,0,4,1,812,111,0,7,0,10,219,0
839,104,0,46,2,551,0,10,1,4,1,712,98,0,29,0,10,219,0
844,470,0,161,10,6,0,76,1,4,1,309,38,0,51,0,10,219,0
841,231,0,442,387,62,0,72,1,4,1,957,89,0,55,0,10,219,0
840,187,0,185,342,437,0,72,1,4,1,935,1,0,112,0,10,219,0
843,292,0,210,29,391,0,1,0,4,1,228,147,0,141,220,10,219,0
223,463,0,298,342,221,0,76,0,4,1,612,178,0,104,0,10,222,0
114,227,0,392,160,210,0,56,1,4,1,548,144,0,228,253,10,223,0
864,127,0,296,164,61,0,76,0,4,1,867,71,0,25,174,10,224,0
231,390,0,191,257,155,0,69,0,0,1,949,91,0,86,109,0,227,0
867,212,0,61,112,460,0,43,0,4,1,191,31,0,200,0,0,228,0
868,313,0,432,0,88,0,65,0,4,1,887,35,0,115,0,10,228,0
236,453,0,315,25,81,0,79,0,4,1,90,91,0,86,76,0,229,0
235,10,0,215,88,322,0,54,1,4,1,243,88,0,203,260,10,229,0
879,101,0,388,0,535,0,10,1,4,1,185,207,0,14,0,10,230,0
878,94,0,145,268,521,0,78,0,4,1,553,207,0,19,0,10,230,0
882,418,0,244,0,498,0,1,0,4,1,875,71,0,25,0,10,230,0
880,189,1,334,53,424,0,10,0,4,1,724,98,0,29,0,10,230,0
881,306,0,293,295,285,0,74,1,4,1,572,38,0,51,0,10,230,0
877,61,0,97,269,385,0,78,0,4,1,258,18,0,21,1,10,230,0
875,30,0,203,348,257,0,76,1,4,1,599,18,0,20,23,10,230,0
876,54,0,315,122,305,0,73,0,4,1,211,98,0,29,173,10,230,0
242,128,0,441,342,135,1,78,1,0,1,889,163,0,100,86,10,231,0
302,250,0,277,243,114,0,51,0,4,1,448,21,0,215,252,0,232,0
892,144,0,370,346,71,0,28,0,4,2,257,63,0,79,306,1,233,0
244,272,0,396,21,212,0,77,0,4,1,956,137,0,92,44,10,234,0
898,261,0,205,0,153,0,73,1,4,1,851,99,0,179,0,10,235,0
897,72,0,67,0,455,0,3,1,4,1,526,71,0,25,5,10,235,0
250,439,0,131,371,110,0,79,0,4,1,838,66,0,81,78,0,236,0
249,235,0,275,257,232,0,2,0,4,1,778,65,0,80,82,10,236,0
304,350,0,403,403,343,0,44,0,4,1,241,116,0,137,0,0,237,0
903,145,0,117,0,124,0,10,0,4,2,505,98,0,29,0,10,238,0
904,348,0,380,222,349,0,50,1,4,1,756,3,0,238,0,10,238,0
902,81,0,331,400,518,0,75,0,4,1,168,18,0,20,1,10,238,0
55,0,0,390,190,404,0,59,0,4,1,504,187,0,168,0,0,239,0
81,417,0,453,299,317,1,59,1,0,1,43,137,0,92,0,10,240,0
123,459,0,54,49,248,0,61,0,4,1,534,57,0,150,283,10,241,0
906,92,0,27,405,629,0,76,1,4,1,407,50,0,22,1,10,242,0
905,20,0,303,400,144,0,77,0,4,1,894,69,0,23,1,10,242,0
907,225,0,285,244,629,0,77,0,4,1,279,99,0,179,64,10,242,0
908,226,0,387,229,527,0,73,1,4,1,706,18,0,21,210,10,242,0
254,236,0,405,277,603,0,52,0,4,1,321,74,0,44,0,10,243,0
255,342,0,326,320,20,0,76,1,4,1,73,66,0,81,81,10,243,0
256,352,0,115,147,441,0,74,0,4,1,811,209,0,110,111,10,243,0
918,79,1,371,160,416,0,10,0,4,1,517,207,0,19,0,3,244,0
917,68,0,315,353,351,0,74,0,4,2,441,207,0,17,0,10,244,0
919,93,0,47,286,520,0,10,0,4,1,545,207,0,19,0,10,244,0
916,59,0,141,332,383,0,0,0,4,1,716,50,0,22,0,10,244,0
921,429,0,315,13,176,0,46,0,4,1,293,19,0,214,0,10,244,0
920,312,0,93,0,53,0,52,1,4,1,692,19,0,214,0,10,244,0
82,248,0,415,370,455,0,59,1,4,1,207,70,0,24,331,0,245,0
260,440,0,91,160,392,0,55,1,4,1,890,195,0,144,229,10,246,0
926,41,1,215,122,265,0,10,0,4,1,714,150,0,10,0,10,247,0
927,50,0,211,146,350,0,75,0,4,1,557,50,0,22,1,10,247,0
928,70,0,49,0,358,0,73,0,4,1,314,207,0,14,168,10,247,0
23,139,0,110,370,248,0,59,1,4,1,915,176,0,40,0,10,248,0
959,276,0,315,0,320,0,70,0,4,1,299,65,0,80,0,0,250,0
937,39,0,303,260,259,0,49,0,4,1,870,33,0,3,0,10,250,0
941,60,0,301,299,318,0,78,0,4,2,121,111,0,7,0,10,250,0
957,234,1,78,103,601,0,10,0,4,1,501,207,0,13,0,10,250,0
949,113,0,414,21,616,0,10,1,4,1,703,207,0,13,0,10,250,0
936,35,0,454,272,226,0,72,1,4,1,387,207,0,14,0,10,250,0
954,219,0,372,385,239,0,73,0,4,2,133,207,0,15,0,10,250,0
945,88,0,342,336,501,0,10,0,4,1,654,207,0,15,0,10,250,0
934,16,0,233,53,84,0,10,1,4,1,772,207,0,16,0,10,250,0
960,322,0,57,331,272,1,75,1,4,2,120,207,0,17,0,10,250,0
946,100,0,144,139,532,0,10,1,4,1,584,207,0,18,0,10,250,0
953,214,1,441,190,340,0,10,0,4,1,175,207,0,19,0,10,250,0
935,31,1,441,342,207,0,10,0,4,1,578,207,0,19,0,10,250,0
947,106,0,132,124,575,0,10,0,4,1,672,207,0,19,0,10,250,0
942,67,0,427,53,339,0,10,1,4,1,926,207,0,19,0,10,250,0
951,192,0,374,320,494,0,10,1,4,1,30,98,0,29,0,10,250,0
939,56,0,351,0,311,0,10,0,4,1,224,98,0,29,0,10,250,0
944,87,0,125,286,495,0,10,0,4,1,629,98,0,29,0,10,250,0
948,109,0,74,286,594,0,10,0,4,1,698,98,0,29,0,10,250,0
943,73,1,2,88,388,0,10,0,4,1,780,98,0,29,0,10,250,0
950,185,0,194,320,182,0,72,0,4,1,240,168,0,102,0,10,250,0
961,343,0,83,0,238,0,75,0,4,1,627,209,0,110,0,10,250,0
965,433,0,115,0,454,0,77,0,4,1,266,125,0,122,0,10,250,0
938,49,0,196,7,341,0,69,0,4,1,326,18,0,20,1,10,250,0
952,211,0,303,0,531,0,7,0,4,1,330,18,0,20,1,10,250,0
964,396,0,166,6,589,1,72,1,4,1,410,18,0,21,9,10,250,0
956,224,0,400,3,0,0,73,0,4,1,317,71,0,25,17,10,250,0
963,367,0,421,280,65,0,73,0,4,1,948,18,0,21,25,10,250,0
962,346,0,303,313,309,0,78,0,4,2,244,18,0,20,133,10,250,0
940,58,0,301,326,381,0,79,0,4,1,59,82,0,26,195,10,250,0
967,499,0,382,198,231,0,72,1,4,1,338,71,0,25,199,10,250,0
958,254,0,342,371,474,0,74,0,4,1,312,82,0,26,200,10,250,0
966,481,0,218,381,419,0,64,1,4,1,233,113,0,136,236,10,250,0
955,221,0,36,0,128,0,73,0,4,1,790,206,0,128,0,23,250,0
268,141,0,116,257,608,0,78,0,4,1,167,37,0,74,0,0,253,0
34,355,0,331,189,512,0,70,0,4,1,928,176,0,39,0,10,254,0
272,507,0,71,126,317,0,74,1,4,1,919,37,0,74,0,0,255,0
271,421,0,400,53,31,0,75,0,4,1,381,134,0,123,47,10,255,0
270,299,0,127,365,58,0,74,1,4,1,511,163,0,100,87,10,255,0
269,133,0,23,0,64,0,76,0,4,1,605,37,0,74,108,10,255,0
310,454,0,192,370,38,0,53,1,4,1,425,9,0,198,266,0,256,0
280,388,0,304,241,91,0,52,0,4,1,155,169,0,167,0,2,257,0
130,345,0,95,91,586,0,55,0,4,1,439,192,0,106,121,0,258,0
91,275,0,389,254,462,0,57,0,4,2,474,57,0,151,300,7,259,0
480,85,0,95,51,579,0,71,0,4,2,414,124,0,34,201,10,260,0
44,501,0,98,93,533,0,59,1,4,1,842,57,0,155,301,3,261,0
11,335,0,391,0,333,0,60,1,4,1,482,83,0,223,265,0,262,0
185,3,0,255,217,313,0,53,1,4,1,525,45,0,69,0,25,263,0
141,14,0,382,221,517,0,55,1,4,1,677,27,0,146,0,3,264,0
112,320,0,421,143,47,0,56,0,0,1,259,76,0,82,80,0,265,0
190,244,0,259,103,297,0,53,1,4,2,697,95,0,135,240,10,268,0
84,477,0,411,48,214,0,58,0,4,1,634,74,0,45,0,10,270,0
35,114,0,55,232,199,0,41,1,4,1,554,141,0,208,226,10,271,0
60,460,0,382,262,317,0,60,1,4,1,393,53,0,220,264,13,272,0
64,147,0,248,96,381,0,33,1,4,1,830,199,0,233,267,4,273,0
128,442,0,95,0,599,0,56,0,4,2,650,83,0,223,0,10,274,0
361,314,0,97,212,269,0,50,0,4,1,64,140,0,192,114,2,275,0
212,5,0,246,202,526,0,52,0,4,1,78,45,0,69,0,10,276,0
136,115,0,32,229,563,0,55,1,4,1,536,18,0,20,142,10,277,0
47,160,0,373,0,469,0,42,1,3,2,365,105,0,161,268,10,278,0
119,195,0,166,331,267,2,56,1,4,1,565,57,0,154,288,10,281,0
17,266,0,248,334,604,2,60,1,4,1,164,56,0,158,271,10,282,0
253,347,0,361,374,447,0,52,0,4,1,520,176,0,40,0,10,284,0
305,8,0,413,210,432,0,28,0,4,0,841,45,0,71,0,13,285,0
309,164,0,16,258,136,0,51,1,4,1,49,152,0,98,0,0,286,0
1,530,0,396,404,40,0,10,0,4,1,281,171,0,174,278,10,0,1
2,532,0,233,252,228,0,2,1,4,1,707,136,0,165,295,10,0,1
68,608,0,109,273,384,0,0,0,4,1,165,56,0,158,0,0,1,1
72,886,0,344,134,384,0,1,1,4,1,165,56,0,158,0,10,1,1
70,664,0,52,252,230,0,4,0,4,1,874,136,0,165,0,10,1,1
69,616,0,287,36,28,0,6,0,4,1,92,56,0,158,269,10,1,1
71,835,0,177,160,324,0,1,0,4,1,372,196,0,176,276,10,1,1
67,522,0,132,87,96,0,4,0,4,1,298,56,0,158,272,13,1,1
88,980,0,289,391,127,0,0,0,4,1,789,171,0,174,0,10,2,1
103,680,0,87,149,519,2,77,1,4,1,533,196,0,176,0,10,3,1
104,844,0,384,0,50,0,4,1,4,1,438,153,0,193,0,10,3,1
105,936,0,57,0,99,0,78,1,4,1,409,134,0,123,34,10,3,1
102,548,0,264,342,40,0,77,0,4,1,399,10,0,113,51,10,3,1
153,647,0,133,0,49,0,4,0,4,1,749,56,0,158,0,0,4,1
155,869,0,218,252,527,0,79,1,4,1,691,29,0,183,275,0,4,1
148,533,0,115,299,191,0,0,0,4,1,349,196,0,176,0,10,4,1
158,955,0,315,111,345,0,76,0,4,1,513,196,0,176,0,10,4,1
149,566,0,345,224,526,0,78,0,4,1,226,29,0,183,0,10,4,1
154,721,0,363,387,540,0,77,1,4,1,333,34,0,114,52,10,4,1
150,630,0,40,31,211,0,76,1,4,1,205,171,0,174,280,10,4,1
152,640,0,6,0,372,0,76,1,4,1,945,164,0,195,284,10,4,1
156,887,0,115,342,230,0,78,0,4,1,157,2,0,180,313,10,4,1
157,946,0,422,196,436,0,0,1,4,1,420,136,0,165,320,10,4,1
151,631,0,440,211,338,0,0,0,4,1,801,196,0,176,273,20,4,1
177,796,0,108,221,618,0,75,1,4,1,227,102,0,120,46,10,5,1
203,858,0,176,181,93,0,76,0,4,1,341,171,0,174,0,0,6,1
200,731,0,166,172,35,0,74,1,4,1,793,197,0,170,0,10,6,1
204,916,0,352,53,417,0,69,1,0,1,75,171,0,174,0,10,6,1
198,707,0,452,160,72,0,74,1,4,1,817,196,0,176,0,10,6,1
205,943,0,431,320,578,0,74,0,4,1,289,13,0,181,0,10,6,1
202,795,0,171,252,571,0,75,0,4,1,193,41,0,116,35,10,6,1
201,777,0,333,2,600,0,76,1,4,1,560,119,0,121,53,10,6,1
199,722,0,377,199,436,0,75,1,4,1,56,136,0,165,318,10,6,1
332,901,0,372,190,603,0,72,0,4,1,126,203,0,108,0,0,7,1
325,695,0,37,53,493,0,6,0,4,1,305,97,0,160,0,0,7,1
322,589,0,228,0,509,0,54,1,4,1,389,136,0,165,0,0,7,1
320,571,0,382,122,47,0,79,1,4,1,327,196,0,176,0,0,7,1
324,635,0,173,0,345,0,72,0,4,1,39,29,0,183,0,0,7,1
331,897,0,88,367,562,0,76,0,4,1,621,136,0,165,322,0,7,1
330,832,0,310,252,614,0,0,0,4,1,435,41,0,116,0,10,7,1
327,798,0,285,44,74,0,10,0,4,1,201,197,0,170,0,10,7,1
318,555,0,260,0,248,0,68,1,4,1,458,196,0,176,0,10,7,1
323,632,0,196,0,186,0,72,0,4,1,478,196,0,176,0,10,7,1
317,516,0,97,138,248,0,73,0,4,1,617,196,0,176,0,10,7,1
328,822,0,367,113,577,1,73,1,4,1,623,13,0,181,0,10,7,1
333,927,0,126,0,590,0,73,0,4,1,871,159,0,125,58,10,7,1
329,827,0,439,60,251,0,73,0,4,1,642,196,0,176,274,10,7,1
321,585,0,456,135,15,0,71,1,4,1,70,29,0,183,277,10,7,1
335,978,0,218,294,476,0,75,1,4,1,720,13,0,181,281,10,7,1
334,958,0,211,44,402,0,73,0,4,1,115,13,0,181,282,10,7,1
319,570,0,218,108,615,0,74,1,4,1,375,2,0,180,314,10,7,1
326,745,0,110,387,288,0,76,1,4,1,371,136,0,165,317,10,7,1
316,122,0,342,252,15,0,72,0,4,1,561,119,0,121,55,23,7,1
39,816,0,86,0,108,0,60,1,0,1,826,57,0,155,302,3,8,1
159,815,0,121,409,113,0,69,0,4,1,708,202,0,235,248,10,9,1
78,876,0,6,252,129,0,59,1,4,1,11,140,0,192,113,13,14,1
120,659,0,84,252,14,0,57,1,4,1,886,16,0,182,118,13,15,1
100,146,0,57,331,564,0,58,1,4,1,547,8,0,175,286,13,18,1
281,613,0,208,0,613,2,72,1,4,1,169,172,0,58,148,10,21,1
901,787,0,103,0,26,0,73,1,4,1,767,179,0,196,96,10,32,1
25,772,0,256,133,66,0,78,0,4,1,81,117,0,164,0,0,33,1
282,728,0,218,387,75,2,52,1,0,1,873,157,0,194,0,10,34,1
131,294,0,234,370,130,0,56,1,4,1,82,140,0,192,41,10,36,1
213,719,0,128,0,618,0,78,0,4,1,263,190,0,62,0,10,38,1
627,657,0,218,320,410,0,72,1,4,1,671,173,0,60,164,10,39,1
111,743,0,82,200,76,0,52,1,0,1,430,191,0,232,249,10,41,1
847,503,0,176,92,427,0,73,0,4,1,803,99,0,179,95,10,42,1
45,970,0,157,53,323,0,60,1,4,1,291,143,0,94,0,0,43,1
48,760,0,2,178,216,0,59,0,4,1,669,206,0,128,0,10,45,1
397,850,0,28,185,236,0,79,0,4,1,863,69,0,23,0,10,53,1
396,753,0,115,129,289,0,77,0,4,1,247,18,0,20,205,10,53,1
587,617,0,313,275,246,0,51,0,4,1,212,140,0,191,117,10,60,1
677,517,0,136,123,98,0,78,0,4,1,34,147,0,141,0,20,63,1
137,959,0,101,398,145,0,56,1,4,1,434,52,0,76,0,10,65,1
852,545,0,41,0,427,0,76,1,4,1,803,99,0,179,95,10,67,1
96,610,0,107,163,364,0,58,0,1,1,710,148,0,166,0,0,68,1
16,685,0,393,42,634,0,61,0,4,1,197,199,0,234,0,10,71,1
915,977,0,6,0,317,0,74,1,4,1,591,99,0,179,66,10,77,1
144,773,0,233,166,102,0,56,1,4,1,195,118,0,225,250,12,80,1
86,737,0,233,365,179,0,1,1,4,1,5,180,0,126,33,10,82,1
85,687,0,440,0,179,0,79,0,4,1,7,180,0,126,33,10,82,1
349,564,0,107,0,74,0,74,0,4,1,350,115,0,90,0,0,84,1
355,751,0,359,103,495,0,78,1,4,1,271,168,0,102,0,0,84,1
347,543,0,325,0,495,0,3,0,4,1,26,203,0,108,0,0,84,1
356,791,0,126,0,580,0,76,0,4,1,51,203,0,108,0,0,84,1
351,648,0,285,252,243,0,73,0,4,1,28,203,0,108,0,10,84,1
354,696,0,301,75,238,0,72,0,4,1,260,203,0,108,0,10,84,1
348,558,0,337,342,354,0,77,0,4,1,376,203,0,108,0,10,84,1
353,692,0,429,320,238,0,75,0,4,1,667,203,0,108,0,10,84,1
359,842,0,441,122,13,0,75,1,4,1,542,1,0,112,0,10,84,1
350,621,0,332,0,549,0,75,0,4,1,100,206,0,128,0,10,84,1
352,649,0,455,0,315,0,74,1,4,1,418,206,0,128,0,10,84,1
358,841,0,400,342,565,0,76,0,4,1,609,206,0,128,0,10,84,1
346,515,0,115,122,222,0,73,0,4,1,301,206,0,128,126,10,84,1
357,793,0,168,288,94,0,7,0,4,1,268,203,0,108,0,15,84,1
370,590,0,334,160,183,0,73,0,4,1,267,55,0,77,0,0,86,1
371,637,0,326,295,136,0,74,1,4,1,491,143,0,94,0,0,86,1
376,776,0,315,85,455,0,0,0,4,1,529,207,0,15,0,10,86,1
369,568,0,211,411,445,0,2,0,4,1,757,207,0,17,0,10,86,1
375,734,0,436,53,522,0,8,0,4,1,239,207,0,19,0,10,86,1
379,957,0,57,370,646,0,74,1,4,1,898,69,0,23,0,10,86,1
368,544,0,176,383,471,0,77,0,4,1,413,98,0,29,0,10,86,1
378,949,0,215,165,356,0,10,1,4,1,506,98,0,29,0,10,86,1
373,652,0,13,104,643,0,72,0,4,1,953,17,0,47,0,10,86,1
372,643,0,271,257,467,0,79,0,4,1,476,77,0,83,0,10,86,1
367,518,0,423,53,642,0,73,1,4,1,455,203,0,108,0,10,86,1
377,824,0,319,130,417,0,7,0,4,1,857,182,0,42,1,10,86,1
374,677,0,120,160,138,0,74,0,4,1,622,99,0,179,100,10,86,1
208,814,0,439,257,172,0,61,0,0,1,608,209,0,110,0,10,87,1
387,747,0,11,0,591,0,1,0,4,1,489,168,0,102,0,0,88,1
391,962,0,414,153,495,0,75,1,4,1,490,168,0,102,0,0,88,1
388,825,0,303,300,109,0,7,0,4,2,727,207,0,17,0,10,88,1
392,965,0,359,0,494,0,76,1,4,1,540,207,0,18,0,10,88,1
390,932,0,441,53,414,0,10,1,4,1,163,98,0,29,0,10,88,1
386,691,0,373,57,202,0,5,1,4,1,711,69,0,23,1,10,88,1
389,908,0,406,226,47,0,79,1,4,1,411,50,0,22,208,10,88,1
160,786,0,282,342,41,0,10,0,4,1,938,32,0,50,309,0,89,1
448,626,0,430,215,212,0,73,0,4,1,140,37,0,74,0,0,91,1
461,797,0,104,122,19,0,10,1,4,1,62,76,0,82,0,0,91,1
458,744,0,331,21,439,0,10,0,4,1,346,76,0,82,0,0,91,1
472,935,0,393,0,506,0,78,0,4,1,498,76,0,82,0,0,91,1
444,584,0,421,252,477,0,77,0,4,1,528,76,0,82,0,0,91,1
452,663,0,78,252,89,0,72,1,4,1,577,76,0,82,0,0,91,1
454,708,0,436,252,375,0,74,0,4,1,229,93,0,87,0,0,91,1
469,896,0,211,0,86,0,74,0,4,1,345,115,0,90,0,0,91,1
451,661,0,452,0,353,0,74,1,4,1,348,115,0,90,0,0,91,1
447,603,0,329,0,641,0,79,0,4,1,827,166,0,101,0,0,91,1
442,576,0,371,139,313,0,0,1,4,1,881,166,0,101,0,0,91,1
438,552,0,230,252,90,0,51,0,4,1,745,101,0,119,0,0,91,1
459,756,0,331,168,598,0,75,0,4,1,845,50,0,22,202,9,91,1
467,860,0,196,0,229,0,73,0,4,2,628,207,0,13,0,10,91,1
450,645,0,382,32,588,0,76,1,4,1,635,207,0,18,0,10,91,1
463,821,0,196,45,361,0,78,0,4,1,582,18,0,20,0,10,91,1
460,782,0,202,6,200,0,74,0,4,1,794,18,0,20,0,10,91,1
453,665,0,236,159,310,0,3,0,4,1,184,71,0,25,0,10,91,1
437,549,0,400,371,484,0,77,0,4,1,480,71,0,25,0,10,91,1
449,633,0,218,410,484,0,0,1,4,1,480,71,0,25,0,10,91,1
432,520,0,174,405,612,0,77,1,4,1,875,71,0,25,0,10,91,1
465,854,0,218,407,569,0,78,1,4,2,63,98,0,29,0,10,91,1
440,567,0,30,118,317,0,78,0,4,1,800,112,0,32,0,10,91,1
464,837,0,6,321,317,0,76,1,4,1,800,112,0,32,0,10,91,1
446,602,0,388,0,39,0,1,1,4,1,866,146,0,57,0,10,91,1
436,546,0,234,173,141,0,72,1,4,1,882,203,0,108,0,10,91,1
457,726,0,150,387,628,0,75,0,4,1,902,203,0,108,0,10,91,1
470,910,0,236,160,184,0,73,0,4,1,180,35,0,115,0,10,91,1
443,583,0,199,0,300,0,76,1,4,1,473,35,0,115,0,10,91,1
435,537,0,57,398,336,2,72,1,4,1,181,206,0,128,0,10,91,1
468,888,0,315,107,176,0,74,0,4,1,3,4,0,129,0,10,91,1
462,804,0,223,91,466,1,73,1,4,1,630,124,0,34,1,10,91,1
433,525,0,285,263,77,0,1,0,4,1,379,71,0,25,21,10,91,1
439,557,0,119,370,565,2,73,1,4,1,862,99,0,179,62,10,91,1
466,859,0,22,0,359,0,9,0,4,1,405,99,0,179,69,10,91,1
473,954,0,419,203,589,0,74,1,4,1,475,153,0,193,92,10,91,1
445,595,0,225,252,138,0,74,1,4,1,236,99,0,179,104,10,91,1
441,572,0,452,101,542,0,74,1,4,1,158,18,0,20,138,10,91,1
434,536,0,6,17,576,0,76,1,4,1,934,82,0,26,159,10,91,1
474,967,0,393,229,176,0,68,0,4,1,782,195,0,144,235,10,91,1
456,718,0,97,396,187,0,79,0,4,1,661,124,0,34,311,10,91,1
455,712,0,232,90,302,0,73,1,4,1,320,146,0,57,327,10,91,1
471,926,0,46,342,258,0,77,1,4,1,134,38,0,51,0,23,91,1
498,794,0,215,252,123,0,76,1,4,1,174,115,0,90,0,0,92,1
501,864,0,10,257,29,0,72,0,4,1,328,177,0,103,0,0,92,1
497,735,0,315,375,630,0,74,0,4,2,797,207,0,17,0,10,92,1
506,953,0,166,100,630,0,75,1,4,2,797,207,0,17,0,10,92,1
493,526,0,194,255,253,0,78,0,4,1,649,71,0,25,0,10,92,1
502,873,0,102,221,550,1,73,1,4,1,272,35,0,115,0,10,92,1
500,852,0,439,387,254,0,72,0,4,1,53,206,0,128,0,10,92,1
499,851,0,77,0,444,0,74,1,0,1,85,99,0,179,74,10,92,1
496,682,0,201,208,166,0,74,1,4,1,716,50,0,22,152,10,92,1
495,629,0,247,271,484,0,76,1,4,1,14,18,0,20,153,10,92,1
494,620,0,166,186,466,0,76,1,4,1,532,50,0,22,162,10,92,1
504,918,0,97,350,7,0,74,0,4,1,607,124,0,34,179,10,92,1
503,885,0,460,248,566,0,79,1,4,1,624,124,0,34,181,10,92,1
505,942,0,218,166,527,0,78,1,4,1,397,18,0,20,204,10,92,1
535,733,0,303,387,108,0,2,0,4,1,48,55,0,77,0,0,93,1
547,868,0,79,252,22,0,9,0,4,1,479,93,0,87,0,0,93,1
537,767,0,408,0,631,0,74,0,4,1,160,115,0,90,0,0,93,1
548,895,0,307,139,111,0,72,0,4,1,55,203,0,108,0,0,93,1
543,836,0,215,99,355,2,10,1,4,1,589,33,0,3,0,10,93,1
545,865,0,274,379,34,0,77,0,4,1,821,150,0,10,0,10,93,1
551,933,0,117,74,375,0,74,0,4,1,593,207,0,14,0,10,93,1
540,788,0,196,69,585,0,5,0,4,2,530,207,0,17,0,10,93,1
552,937,0,365,354,365,0,73,0,4,1,125,18,0,21,0,10,93,1
532,709,0,197,150,626,0,73,1,4,1,335,18,0,21,0,10,93,1
536,765,0,213,351,264,0,73,0,4,1,799,18,0,21,0,10,93,1
544,862,0,166,365,68,0,74,1,4,1,58,110,0,89,0,10,93,1
553,975,0,194,53,317,0,77,0,4,1,265,168,0,102,0,10,93,1
549,903,0,66,0,137,0,75,1,4,1,404,203,0,108,0,10,93,1
541,790,0,288,229,504,0,76,0,4,1,292,156,0,142,0,10,93,1
531,704,0,326,37,450,0,75,1,4,1,234,71,0,25,1,10,93,1
534,720,0,283,234,291,0,75,1,4,1,429,112,0,32,1,10,93,1
550,920,0,365,203,368,0,75,0,4,1,189,18,0,20,3,10,93,1
529,519,0,166,103,359,0,72,1,4,1,166,99,0,179,70,10,93,1
542,803,0,176,3,456,0,1,0,4,1,641,71,0,25,134,10,93,1
546,867,0,5,130,527,0,74,0,4,2,597,18,0,20,141,10,93,1
539,780,0,80,0,305,0,73,1,4,1,211,98,0,29,173,10,93,1
533,710,0,328,70,330,0,3,0,4,1,613,124,0,34,183,10,93,1
538,778,0,152,120,146,0,0,1,4,1,461,112,0,32,187,10,93,1
530,575,0,261,347,32,0,3,0,4,1,610,195,0,144,227,10,93,1
581,922,0,109,190,498,0,73,0,4,1,476,77,0,83,0,0,95,1
575,706,0,155,0,503,0,75,1,4,1,170,166,0,101,0,0,95,1
569,569,0,135,320,503,0,74,0,4,1,428,166,0,101,0,0,95,1
579,891,0,134,2,409,0,75,1,4,1,356,177,0,103,0,0,95,1
567,542,0,253,103,378,0,77,1,4,1,443,207,0,15,0,10,95,1
584,956,0,362,111,585,0,7,0,4,2,530,207,0,17,0,10,95,1
578,840,0,22,46,123,0,0,0,4,1,65,50,0,22,0,10,95,1
568,563,0,168,160,148,0,75,0,4,1,128,146,0,57,0,10,95,1
576,724,0,226,53,403,0,78,0,4,1,795,146,0,57,0,10,95,1
583,952,0,220,344,316,0,79,0,4,1,300,110,0,89,0,10,95,1
571,623,0,57,40,380,0,0,1,4,1,4,113,0,136,0,10,95,1
572,671,0,227,191,252,0,2,1,4,1,2,195,0,144,0,10,95,1
573,672,0,331,91,589,0,75,0,4,1,470,153,0,193,0,10,95,1
580,911,0,357,261,530,0,74,0,4,1,378,71,0,25,1,10,95,1
570,598,0,131,204,579,0,77,0,4,1,396,18,0,20,6,10,95,1
577,774,0,393,21,4,0,73,0,4,1,379,71,0,25,15,10,95,1
574,684,0,292,229,402,0,79,0,4,1,248,18,0,20,156,10,95,1
585,969,0,410,53,546,0,74,0,4,1,108,146,0,57,315,10,95,1
582,924,0,447,20,188,0,76,1,4,1,816,147,0,141,0,20,95,1
107,898,0,244,0,237,0,78,0,4,1,705,180,0,126,42,10,96,1
216,524,0,218,380,8,0,53,1,0,1,137,57,0,151,0,10,97,1
623,714,0,441,75,238,0,78,1,4,1,477,77,0,83,0,0,98,1
614,586,0,141,342,449,0,73,0,4,1,33,168,0,102,0,0,98,1
619,625,0,433,299,497,0,73,0,4,1,484,203,0,108,0,0,98,1
613,565,0,264,21,532,0,3,0,4,1,603,33,0,3,0,10,98,1
617,604,0,450,0,617,0,4,0,4,1,685,98,0,29,0,10,98,1
